product_name,category,product_type,brand,color,size,material,price,discount,rating,stock,occasion,date,description
Puma Formal Shoes,Footwear,Formal Shoes,Puma,Brown,Free,Canvas,6432,28,4.5,118,Casual,2024-07,"Puma Formal Shoes made of Canvas, suitable for casual wear."
H&M Digital Watch,Watches,Digital Watch,H&M,Red,Free,Cotton,2892,17,3.2,28,Party,2024-07,"H&M Digital Watch made of Cotton, suitable for party wear."
Adidas Duffel Bag,Bags,Duffel Bag,Adidas,Black,Free,Cotton,9483,50,4.1,156,Travel,2024-05,"Adidas Duffel Bag made of Cotton, suitable for travel wear."
Puma Sneakers,Footwear,Sneakers,Puma,Grey,Free,Cotton,9397,46,3.7,63,Formal,2024-11,"Puma Sneakers made of Cotton, suitable for formal wear."
Tommy Hilfiger Formal Shoes,Footwear,Formal Shoes,Tommy Hilfiger,Grey,Free,Denim,8769,25,4.1,4,Travel,2024-11,"Tommy Hilfiger Formal Shoes made of Denim, suitable for travel wear."
Tommy Hilfiger Jeans,Pants,Jeans,Tommy Hilfiger,Red,M,Denim,4339,29,4.8,124,Sports,2024-02,"Tommy Hilfiger Jeans made of Denim, suitable for sports wear."
Puma Analog Watch,Watches,Analog Watch,Puma,Brown,Free,Cotton,1350,34,4.5,134,Travel,2024-02,"Puma Analog Watch made of Cotton, suitable for travel wear."
Nike Sneakers,Footwear,Sneakers,Nike,White,Free,Cotton,7181,17,4.3,49,Party,2024-07,"Nike Sneakers made of Cotton, suitable for party wear."
Adidas Chinos,Pants,Chinos,Adidas,White,S,Leather,1460,32,3.4,177,Party,2024-12,"Adidas Chinos made of Leather, suitable for party wear."
Adidas Backpack,Bags,Backpack,Adidas,Red,Free,Polyester,5424,7,3.7,91,Casual,2024-09,"Adidas Backpack made of Polyester, suitable for casual wear."
Zara Formal Shirt,Shirts,Formal Shirt,Zara,White,S,Canvas,4386,16,3.9,82,Sports,2024-05,"Zara Formal Shirt made of Canvas, suitable for sports wear."
Puma Digital Watch,Watches,Digital Watch,Puma,Green,Free,Canvas,7598,19,4.6,68,Party,2024-04,"Puma Digital Watch made of Canvas, suitable for party wear."
Nike Sling Bag,Bags,Sling Bag,Nike,White,Free,Leather,6401,39,3.5,40,Party,2024-10,"Nike Sling Bag made of Leather, suitable for party wear."
Levis Sandals,Footwear,Sandals,Levis,White,Free,Polyester,5192,39,4.1,160,Sports,2024-01,"Levis Sandals made of Polyester, suitable for sports wear."
Tommy Hilfiger Duffel Bag,Bags,Duffel Bag,Tommy Hilfiger,Green,Free,Denim,3269,9,4.8,155,Casual,2024-06,"Tommy Hilfiger Duffel Bag made of Denim, suitable for casual wear."
Adidas Chinos,Pants,Chinos,Adidas,White,S,Cotton,7229,14,4.6,61,Travel,2024-08,"Adidas Chinos made of Cotton, suitable for travel wear."
Levis Chinos,Pants,Chinos,Levis,Black,S,Cotton,8912,45,4.9,127,Sports,2024-08,"Levis Chinos made of Cotton, suitable for sports wear."
Nike Sneakers,Footwear,Sneakers,Nike,Blue,Free,Canvas,9478,40,5.0,3,Party,2024-11,"Nike Sneakers made of Canvas, suitable for party wear."
Tommy Hilfiger Running Shoes,Footwear,Running Shoes,Tommy Hilfiger,Grey,Free,Cotton,5456,25,3.6,16,Sports,2024-10,"Tommy Hilfiger Running Shoes made of Cotton, suitable for sports wear."
H&M Denim Shirt,Shirts,Denim Shirt,H&M,Blue,S,Polyester,6569,36,3.5,156,Formal,2024-12,"H&M Denim Shirt made of Polyester, suitable for formal wear."
H&M Sling Bag,Bags,Sling Bag,H&M,Red,Free,Cotton,9763,45,4.6,55,Travel,2024-09,"H&M Sling Bag made of Cotton, suitable for travel wear."
Nike Formal Shirt,Shirts,Formal Shirt,Nike,Red,L,Canvas,6825,16,4.3,17,Casual,2024-09,"Nike Formal Shirt made of Canvas, suitable for casual wear."
Puma Trousers,Pants,Trousers,Puma,White,M,Cotton,5507,5,4.7,152,Casual,2024-08,"Puma Trousers made of Cotton, suitable for casual wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Grey,Free,Canvas,2955,33,3.0,163,Sports,2024-07,"Puma Smart Watch made of Canvas, suitable for sports wear."
Zara Trousers,Pants,Trousers,Zara,Grey,XL,Canvas,5256,7,4.9,58,Formal,2024-07,"Zara Trousers made of Canvas, suitable for formal wear."
Puma Trousers,Pants,Trousers,Puma,Brown,L,Denim,3340,35,4.0,55,Party,2024-06,"Puma Trousers made of Denim, suitable for party wear."
Zara Formal Shoes,Footwear,Formal Shoes,Zara,Red,Free,Canvas,9088,34,4.3,161,Formal,2024-09,"Zara Formal Shoes made of Canvas, suitable for formal wear."
Tommy Hilfiger Sling Bag,Bags,Sling Bag,Tommy Hilfiger,White,Free,Polyester,753,27,3.9,50,Sports,2024-03,"Tommy Hilfiger Sling Bag made of Polyester, suitable for sports wear."
Tommy Hilfiger Trousers,Pants,Trousers,Tommy Hilfiger,Blue,L,Cotton,1614,9,3.6,4,Casual,2024-09,"Tommy Hilfiger Trousers made of Cotton, suitable for casual wear."
Zara Sandals,Footwear,Sandals,Zara,Red,Free,Denim,9775,49,3.9,132,Travel,2024-03,"Zara Sandals made of Denim, suitable for travel wear."
Levis Duffel Bag,Bags,Duffel Bag,Levis,Blue,Free,Leather,9035,48,3.5,145,Travel,2024-10,"Levis Duffel Bag made of Leather, suitable for travel wear."
Nike Formal Shoes,Footwear,Formal Shoes,Nike,Red,Free,Canvas,1674,46,3.7,167,Travel,2024-01,"Nike Formal Shoes made of Canvas, suitable for travel wear."
H&M Analog Watch,Watches,Analog Watch,H&M,Brown,Free,Leather,4030,20,4.1,143,Casual,2024-05,"H&M Analog Watch made of Leather, suitable for casual wear."
Adidas Digital Watch,Watches,Digital Watch,Adidas,Black,Free,Canvas,2070,19,3.3,76,Casual,2024-08,"Adidas Digital Watch made of Canvas, suitable for casual wear."
Puma Digital Watch,Watches,Digital Watch,Puma,Grey,Free,Canvas,6692,8,4.8,25,Formal,2024-09,"Puma Digital Watch made of Canvas, suitable for formal wear."
Tommy Hilfiger Trousers,Pants,Trousers,Tommy Hilfiger,Brown,M,Leather,7926,17,3.6,38,Casual,2024-07,"Tommy Hilfiger Trousers made of Leather, suitable for casual wear."
Levis Trousers,Pants,Trousers,Levis,Green,M,Leather,2681,7,3.6,65,Casual,2024-01,"Levis Trousers made of Leather, suitable for casual wear."
H&M Linen Shirt,Shirts,Linen Shirt,H&M,Red,XL,Leather,1214,49,3.5,34,Casual,2024-10,"H&M Linen Shirt made of Leather, suitable for casual wear."
H&M Formal Shoes,Footwear,Formal Shoes,H&M,Red,Free,Denim,6898,20,4.4,172,Travel,2024-08,"H&M Formal Shoes made of Denim, suitable for travel wear."
H&M Backpack,Bags,Backpack,H&M,Blue,Free,Cotton,3380,24,4.1,57,Party,2024-07,"H&M Backpack made of Cotton, suitable for party wear."
H&M Laptop Bag,Bags,Laptop Bag,H&M,Blue,Free,Cotton,4910,8,3.4,85,Travel,2024-07,"H&M Laptop Bag made of Cotton, suitable for travel wear."
Zara Trousers,Pants,Trousers,Zara,Grey,XL,Canvas,1389,44,4.7,4,Formal,2024-07,"Zara Trousers made of Canvas, suitable for formal wear."
Levis Linen Shirt,Shirts,Linen Shirt,Levis,Blue,L,Canvas,2439,32,3.7,114,Travel,2024-04,"Levis Linen Shirt made of Canvas, suitable for travel wear."
H&M Jeans,Pants,Jeans,H&M,Red,XL,Leather,7218,16,5.0,86,Casual,2024-10,"H&M Jeans made of Leather, suitable for casual wear."
Tommy Hilfiger Jeans,Pants,Jeans,Tommy Hilfiger,White,M,Polyester,6695,30,4.4,57,Party,2024-05,"Tommy Hilfiger Jeans made of Polyester, suitable for party wear."
Adidas Trousers,Pants,Trousers,Adidas,Red,S,Cotton,7573,31,4.6,104,Travel,2024-06,"Adidas Trousers made of Cotton, suitable for travel wear."
Adidas Sneakers,Footwear,Sneakers,Adidas,Blue,Free,Denim,8438,44,4.1,105,Travel,2024-08,"Adidas Sneakers made of Denim, suitable for travel wear."
Adidas Trousers,Pants,Trousers,Adidas,Brown,M,Canvas,2794,39,4.4,150,Party,2024-11,"Adidas Trousers made of Canvas, suitable for party wear."
Zara Denim Shirt,Shirts,Denim Shirt,Zara,Red,M,Denim,8421,22,4.1,175,Formal,2024-12,"Zara Denim Shirt made of Denim, suitable for formal wear."
Adidas Backpack,Bags,Backpack,Adidas,Black,Free,Denim,8747,13,4.4,122,Formal,2024-11,"Adidas Backpack made of Denim, suitable for formal wear."
Fossil Sling Bag,Bags,Sling Bag,Fossil,White,Free,Leather,4003,15,3.5,167,Sports,2024-11,"Fossil Sling Bag made of Leather, suitable for sports wear."
Puma Linen Shirt,Shirts,Linen Shirt,Puma,Blue,L,Polyester,5454,9,4.3,42,Travel,2024-06,"Puma Linen Shirt made of Polyester, suitable for travel wear."
Nike Sling Bag,Bags,Sling Bag,Nike,Black,Free,Polyester,1370,47,3.8,140,Party,2024-05,"Nike Sling Bag made of Polyester, suitable for party wear."
Puma Sandals,Footwear,Sandals,Puma,Green,Free,Leather,3612,19,3.7,60,Casual,2024-09,"Puma Sandals made of Leather, suitable for casual wear."
Fossil Duffel Bag,Bags,Duffel Bag,Fossil,Red,Free,Cotton,8941,8,4.2,99,Party,2024-09,"Fossil Duffel Bag made of Cotton, suitable for party wear."
Adidas Formal Shirt,Shirts,Formal Shirt,Adidas,Blue,L,Cotton,1388,29,3.3,87,Casual,2024-06,"Adidas Formal Shirt made of Cotton, suitable for casual wear."
Zara Jeans,Pants,Jeans,Zara,Grey,S,Denim,4694,24,3.7,9,Sports,2024-02,"Zara Jeans made of Denim, suitable for sports wear."
Adidas Running Shoes,Footwear,Running Shoes,Adidas,Blue,Free,Denim,901,26,4.0,145,Travel,2024-01,"Adidas Running Shoes made of Denim, suitable for travel wear."
Puma Sandals,Footwear,Sandals,Puma,Red,Free,Polyester,1374,14,4.8,168,Travel,2024-07,"Puma Sandals made of Polyester, suitable for travel wear."
Fossil Formal Shoes,Footwear,Formal Shoes,Fossil,Green,Free,Denim,7283,31,4.8,124,Casual,2024-09,"Fossil Formal Shoes made of Denim, suitable for casual wear."
H&M Denim Shirt,Shirts,Denim Shirt,H&M,Red,L,Polyester,3112,7,4.4,27,Sports,2024-03,"H&M Denim Shirt made of Polyester, suitable for sports wear."
Zara Formal Shirt,Shirts,Formal Shirt,Zara,Blue,XL,Denim,6086,5,4.2,6,Formal,2024-07,"Zara Formal Shirt made of Denim, suitable for formal wear."
Tommy Hilfiger Linen Shirt,Shirts,Linen Shirt,Tommy Hilfiger,Blue,L,Canvas,2728,21,3.2,19,Sports,2024-07,"Tommy Hilfiger Linen Shirt made of Canvas, suitable for sports wear."
Adidas Trousers,Pants,Trousers,Adidas,Red,L,Canvas,3682,22,4.6,50,Sports,2024-05,"Adidas Trousers made of Canvas, suitable for sports wear."
Zara Sneakers,Footwear,Sneakers,Zara,White,Free,Polyester,4921,50,4.2,148,Casual,2024-11,"Zara Sneakers made of Polyester, suitable for casual wear."
Nike Digital Watch,Watches,Digital Watch,Nike,White,Free,Canvas,1288,32,3.8,181,Formal,2024-02,"Nike Digital Watch made of Canvas, suitable for formal wear."
Levis Joggers,Pants,Joggers,Levis,Grey,M,Denim,9397,6,3.6,63,Travel,2024-10,"Levis Joggers made of Denim, suitable for travel wear."
H&M Formal Shirt,Shirts,Formal Shirt,H&M,Blue,L,Leather,7210,6,3.0,31,Formal,2024-06,"H&M Formal Shirt made of Leather, suitable for formal wear."
Adidas Casual Shirt,Shirts,Casual Shirt,Adidas,Black,XL,Canvas,9482,30,4.4,116,Sports,2024-12,"Adidas Casual Shirt made of Canvas, suitable for sports wear."
Adidas Sneakers,Footwear,Sneakers,Adidas,Red,Free,Denim,7346,37,4.0,52,Party,2024-06,"Adidas Sneakers made of Denim, suitable for party wear."
Tommy Hilfiger Joggers,Pants,Joggers,Tommy Hilfiger,Grey,S,Denim,5938,14,3.6,129,Sports,2024-05,"Tommy Hilfiger Joggers made of Denim, suitable for sports wear."
Fossil Running Shoes,Footwear,Running Shoes,Fossil,Black,Free,Leather,4991,45,3.8,21,Formal,2024-11,"Fossil Running Shoes made of Leather, suitable for formal wear."
Tommy Hilfiger Formal Shoes,Footwear,Formal Shoes,Tommy Hilfiger,Black,Free,Polyester,3477,16,3.9,25,Party,2024-09,"Tommy Hilfiger Formal Shoes made of Polyester, suitable for party wear."
Adidas Jeans,Pants,Jeans,Adidas,Grey,L,Polyester,4182,35,4.7,67,Formal,2024-12,"Adidas Jeans made of Polyester, suitable for formal wear."
Fossil Analog Watch,Watches,Analog Watch,Fossil,Brown,Free,Leather,8139,34,3.1,55,Travel,2024-12,"Fossil Analog Watch made of Leather, suitable for travel wear."
Puma Joggers,Pants,Joggers,Puma,Grey,M,Canvas,2860,30,4.5,72,Formal,2024-09,"Puma Joggers made of Canvas, suitable for formal wear."
Zara Casual Shirt,Shirts,Casual Shirt,Zara,Black,XL,Canvas,7094,14,4.6,20,Casual,2024-08,"Zara Casual Shirt made of Canvas, suitable for casual wear."
Zara Casual Shirt,Shirts,Casual Shirt,Zara,Black,M,Canvas,3631,12,3.6,165,Formal,2024-02,"Zara Casual Shirt made of Canvas, suitable for formal wear."
Tommy Hilfiger Analog Watch,Watches,Analog Watch,Tommy Hilfiger,Black,Free,Canvas,3604,14,3.9,5,Travel,2024-05,"Tommy Hilfiger Analog Watch made of Canvas, suitable for travel wear."
Zara Formal Shirt,Shirts,Formal Shirt,Zara,Brown,XL,Leather,2860,8,3.6,72,Formal,2024-08,"Zara Formal Shirt made of Leather, suitable for formal wear."
Levis Duffel Bag,Bags,Duffel Bag,Levis,Brown,Free,Canvas,1629,49,3.1,79,Formal,2024-05,"Levis Duffel Bag made of Canvas, suitable for formal wear."
Zara Formal Shirt,Shirts,Formal Shirt,Zara,Black,XL,Leather,3813,11,3.7,169,Travel,2024-12,"Zara Formal Shirt made of Leather, suitable for travel wear."
Adidas Joggers,Pants,Joggers,Adidas,Blue,S,Polyester,695,13,3.2,35,Party,2024-08,"Adidas Joggers made of Polyester, suitable for party wear."
Nike Sandals,Footwear,Sandals,Nike,Brown,Free,Denim,993,39,4.3,10,Sports,2024-12,"Nike Sandals made of Denim, suitable for sports wear."
Zara Denim Shirt,Shirts,Denim Shirt,Zara,Grey,M,Canvas,1653,20,3.6,186,Formal,2024-08,"Zara Denim Shirt made of Canvas, suitable for formal wear."
Zara Running Shoes,Footwear,Running Shoes,Zara,Black,Free,Polyester,8349,42,3.4,48,Party,2024-04,"Zara Running Shoes made of Polyester, suitable for party wear."
Nike Casual Shirt,Shirts,Casual Shirt,Nike,Black,XL,Cotton,7912,16,3.9,117,Travel,2024-12,"Nike Casual Shirt made of Cotton, suitable for travel wear."
Nike Digital Watch,Watches,Digital Watch,Nike,Blue,Free,Canvas,4681,9,4.5,169,Formal,2024-10,"Nike Digital Watch made of Canvas, suitable for formal wear."
Fossil Analog Watch,Watches,Analog Watch,Fossil,Black,Free,Polyester,9704,48,3.5,68,Sports,2024-09,"Fossil Analog Watch made of Polyester, suitable for sports wear."
Levis Linen Shirt,Shirts,Linen Shirt,Levis,Brown,S,Leather,8694,50,4.2,122,Formal,2024-04,"Levis Linen Shirt made of Leather, suitable for formal wear."
Fossil Laptop Bag,Bags,Laptop Bag,Fossil,Red,Free,Polyester,2109,27,3.7,163,Party,2024-08,"Fossil Laptop Bag made of Polyester, suitable for party wear."
Nike Smart Watch,Watches,Smart Watch,Nike,Black,Free,Canvas,9865,9,4.0,98,Sports,2024-03,"Nike Smart Watch made of Canvas, suitable for sports wear."
Levis Backpack,Bags,Backpack,Levis,Grey,Free,Cotton,1802,23,4.4,19,Casual,2024-05,"Levis Backpack made of Cotton, suitable for casual wear."
H&M Jeans,Pants,Jeans,H&M,Red,M,Denim,2109,39,3.7,88,Sports,2024-06,"H&M Jeans made of Denim, suitable for sports wear."
Nike Running Shoes,Footwear,Running Shoes,Nike,White,Free,Denim,6668,8,4.1,156,Formal,2024-08,"Nike Running Shoes made of Denim, suitable for formal wear."
Zara Duffel Bag,Bags,Duffel Bag,Zara,Blue,Free,Canvas,4225,13,3.7,0,Casual,2024-01,"Zara Duffel Bag made of Canvas, suitable for casual wear."
Zara Running Shoes,Footwear,Running Shoes,Zara,Red,Free,Cotton,9542,17,3.6,70,Sports,2024-06,"Zara Running Shoes made of Cotton, suitable for sports wear."
Levis Linen Shirt,Shirts,Linen Shirt,Levis,Brown,XL,Cotton,6295,14,4.7,7,Formal,2024-05,"Levis Linen Shirt made of Cotton, suitable for formal wear."
Puma Trousers,Pants,Trousers,Puma,White,S,Polyester,7233,5,4.9,187,Casual,2024-11,"Puma Trousers made of Polyester, suitable for casual wear."
Adidas Joggers,Pants,Joggers,Adidas,Red,L,Canvas,4510,16,4.4,164,Formal,2024-02,"Adidas Joggers made of Canvas, suitable for formal wear."
H&M Joggers,Pants,Joggers,H&M,Brown,L,Leather,5168,26,4.3,191,Formal,2024-01,"H&M Joggers made of Leather, suitable for formal wear."
Levis Joggers,Pants,Joggers,Levis,Black,S,Leather,3381,25,3.4,182,Party,2024-04,"Levis Joggers made of Leather, suitable for party wear."
Fossil Sling Bag,Bags,Sling Bag,Fossil,Red,Free,Cotton,2953,47,3.5,43,Travel,2024-11,"Fossil Sling Bag made of Cotton, suitable for travel wear."
Levis Digital Watch,Watches,Digital Watch,Levis,Grey,Free,Leather,583,33,3.4,9,Sports,2024-11,"Levis Digital Watch made of Leather, suitable for sports wear."
H&M Smart Watch,Watches,Smart Watch,H&M,Black,Free,Leather,4754,16,3.2,73,Casual,2024-05,"H&M Smart Watch made of Leather, suitable for casual wear."
Adidas Denim Shirt,Shirts,Denim Shirt,Adidas,White,M,Polyester,3454,31,4.9,167,Travel,2024-12,"Adidas Denim Shirt made of Polyester, suitable for travel wear."
Adidas Digital Watch,Watches,Digital Watch,Adidas,Black,Free,Canvas,717,31,3.9,119,Travel,2024-11,"Adidas Digital Watch made of Canvas, suitable for travel wear."
Adidas Analog Watch,Watches,Analog Watch,Adidas,Black,Free,Canvas,7859,43,3.8,199,Sports,2024-04,"Adidas Analog Watch made of Canvas, suitable for sports wear."
Nike Analog Watch,Watches,Analog Watch,Nike,Blue,Free,Canvas,2610,21,4.1,156,Party,2024-07,"Nike Analog Watch made of Canvas, suitable for party wear."
Fossil Linen Shirt,Shirts,Linen Shirt,Fossil,White,S,Canvas,8404,39,4.8,26,Travel,2024-01,"Fossil Linen Shirt made of Canvas, suitable for travel wear."
Nike Analog Watch,Watches,Analog Watch,Nike,Black,Free,Cotton,2511,24,3.5,46,Party,2024-02,"Nike Analog Watch made of Cotton, suitable for party wear."
Adidas Denim Shirt,Shirts,Denim Shirt,Adidas,White,S,Denim,3813,50,3.8,88,Party,2024-08,"Adidas Denim Shirt made of Denim, suitable for party wear."
Fossil Analog Watch,Watches,Analog Watch,Fossil,Black,Free,Cotton,4270,27,4.1,157,Sports,2024-09,"Fossil Analog Watch made of Cotton, suitable for sports wear."
Adidas Linen Shirt,Shirts,Linen Shirt,Adidas,Brown,S,Denim,1070,45,3.5,157,Travel,2024-05,"Adidas Linen Shirt made of Denim, suitable for travel wear."
Levis Jeans,Pants,Jeans,Levis,Grey,L,Polyester,9918,49,3.7,146,Travel,2024-02,"Levis Jeans made of Polyester, suitable for travel wear."
Zara Joggers,Pants,Joggers,Zara,Red,M,Canvas,5583,5,3.9,34,Travel,2024-02,"Zara Joggers made of Canvas, suitable for travel wear."
Fossil Casual Shirt,Shirts,Casual Shirt,Fossil,Blue,M,Canvas,3886,21,4.7,97,Sports,2024-12,"Fossil Casual Shirt made of Canvas, suitable for sports wear."
Zara Trousers,Pants,Trousers,Zara,Brown,L,Cotton,8891,20,4.9,101,Party,2024-09,"Zara Trousers made of Cotton, suitable for party wear."
Levis Digital Watch,Watches,Digital Watch,Levis,White,Free,Denim,7286,17,3.3,175,Casual,2024-05,"Levis Digital Watch made of Denim, suitable for casual wear."
Zara Smart Watch,Watches,Smart Watch,Zara,Black,Free,Canvas,899,23,4.2,73,Sports,2024-01,"Zara Smart Watch made of Canvas, suitable for sports wear."
Puma Jeans,Pants,Jeans,Puma,Blue,XL,Canvas,9379,20,4.5,177,Formal,2024-08,"Puma Jeans made of Canvas, suitable for formal wear."
H&M Analog Watch,Watches,Analog Watch,H&M,Grey,Free,Cotton,2339,28,3.1,38,Travel,2024-03,"H&M Analog Watch made of Cotton, suitable for travel wear."
Nike Formal Shirt,Shirts,Formal Shirt,Nike,Brown,S,Cotton,8357,14,3.7,37,Party,2024-07,"Nike Formal Shirt made of Cotton, suitable for party wear."
H&M Sneakers,Footwear,Sneakers,H&M,Red,Free,Cotton,7201,16,4.1,17,Party,2024-01,"H&M Sneakers made of Cotton, suitable for party wear."
Fossil Sneakers,Footwear,Sneakers,Fossil,Grey,Free,Cotton,4733,15,3.2,30,Casual,2024-10,"Fossil Sneakers made of Cotton, suitable for casual wear."
H&M Trousers,Pants,Trousers,H&M,Green,M,Canvas,3830,48,3.8,170,Casual,2024-10,"H&M Trousers made of Canvas, suitable for casual wear."
Zara Formal Shoes,Footwear,Formal Shoes,Zara,Brown,Free,Denim,1218,39,4.1,45,Formal,2024-11,"Zara Formal Shoes made of Denim, suitable for formal wear."
Puma Smart Watch,Watches,Smart Watch,Puma,Grey,Free,Denim,9767,15,3.1,134,Formal,2024-12,"Puma Smart Watch made of Denim, suitable for formal wear."
H&M Sneakers,Footwear,Sneakers,H&M,Brown,Free,Canvas,4346,50,4.9,54,Casual,2024-12,"H&M Sneakers made of Canvas, suitable for casual wear."
Fossil Casual Shirt,Shirts,Casual Shirt,Fossil,Grey,S,Denim,7477,28,3.9,3,Party,2024-03,"Fossil Casual Shirt made of Denim, suitable for party wear."
Tommy Hilfiger Running Shoes,Footwear,Running Shoes,Tommy Hilfiger,Black,Free,Canvas,4353,49,3.7,52,Formal,2024-10,"Tommy Hilfiger Running Shoes made of Canvas, suitable for formal wear."
Nike Casual Shirt,Shirts,Casual Shirt,Nike,Red,L,Canvas,1898,11,3.5,89,Travel,2024-04,"Nike Casual Shirt made of Canvas, suitable for travel wear."
Tommy Hilfiger Linen Shirt,Shirts,Linen Shirt,Tommy Hilfiger,Green,L,Cotton,6107,19,4.4,96,Formal,2024-11,"Tommy Hilfiger Linen Shirt made of Cotton, suitable for formal wear."
Fossil Formal Shirt,Shirts,Formal Shirt,Fossil,Brown,L,Denim,1794,5,5.0,6,Casual,2024-03,"Fossil Formal Shirt made of Denim, suitable for casual wear."
